enlace,titulo,fecha,texto,pais
https://listindiario.com/la-republica/2022/11/14/747789/de-tono-lena-a-teddy-lizon-los-dominicanos-apresados-por-narcotrafico-en-colombia,De Toño Leña a Teddy Lizon: los dominicanos apresados por narcotráfico en Colombia,"lunes, 14 de noviembre de 2022","En los últimos siete años, varios dominicanos han sido apresados en Colombia por su presunta vinculación a  Además de su nacionalidad, estos individuos tienen en común que son  o tienen casos abiertos por este delito en la nación norteamericana. Ramón Antonio del Rosario Puente, mejor conocido como  , fue detenido por las autoridades colombianas el 28 de abril del año 2018, cuando ingresaba a ese país junto a su esposa y una hija, con supuestos fines de vacacionar. Cuando se produjo el arresto, Estados Unidos ya le había dado seguimiento y   por tráfico de decenas de kilos de cocaína a su territorio. Las autoridades colombianas lo extraditaron a Miami, Estados Unidos, el 24 de abril del año pasado, “Toño Leña” ha estado en la palestra pública desde 1997, cuando  Fue uno de los hombres más buscados por las autoridades dominicanas por el tráfico de drogas, principalmente por ser considerado como un zar de la droga en la zona este del país y por estar vinculado en 2010 con  La lista continúa con el narcotraficante  quien tras varios meses de intensa búsqueda, fue capturado la madrugada del 2 de diciembre de 2019 en Cartagena, Colombia.  'César El Abusador'  , cuando en Santo Domingo, se realizó una gran operación contra el narcotráfico que dio con la captura de varias personas. Según las autoridades de Puerto Rico, Peralta se inició en el narcotráfico en 1997 y fue arrestado en República Dominicana en los años 2000, 2008 y 2015. Luego, en abril de 2019, el distrito sur de la Florida hizo   de reemplazo contra César Emilio Peralta. Entre las acusaciones presentadas en la solicitud de extradición está “ , con la intención, sabiendo o teniendo motivos para creer razonablemente que tal sustancia controlada sería importada ilegalmente hacia Estados Unidos”. Peralta fue   desde Colombia, donde guardaba prisión en la cárcel de La Picota desde su apresamiento en 2019. En abril de 2015, otro dominicano fue capturado en Bogotá   por parte de las autoridades de Estados Unidos. Se trata de   ""Frank"", quien fue arrestado en un aeropuerto de la capital colombiana por la Policía Judicial. Su extradición fue solicitada por la Corte Distrital de Estados Unidos para el Distrito de Puerto Rico. De acuerdo con el reporte oficial, ""Frank"" sería el enlace en República Dominicana del narcotraficante colombiano Víctor Ramón Navarro ""Megateo"", considerado líder de una extensa región conocida como el Catatumbo, en el noreste colombiano. Según la policía, ""se le señala como cabecilla de  usando la ruta Colombia-Venezuela-Puerto Rico"". Cinco años después, la Dirección de Investigación Criminal e Interpol (Dijin), en coordinación con el Buró Federal de Investigaciones (F.B.I) y la Fiscalía General de la Nación de Colombia capturaron al dominicano Jonathan Pérez Santana (‘Jota o Jonas’), y  “‘Jonás' era uno de los narcotraficantes más buscados en República Dominicana, donde el FBI le adelanta una investigación, desde 2011,  ”, informó el periódico colombiano “El Tiempo” , agregando que la captura se produjo en Barranquilla.   De acuerdo con las autoridades colombianas en un comunicado de prensa, “las investigaciones permitieron establecer que esta organización delincuencial además de dedicarse al tráfico transnacional de estupefacientes,  ”. Este domingo, se produjo el caso de arresto más reciente. Las autoridades colombianas detuvieron en la ciudad colombiana de Pereira al dominicano , un hombre que  . por delitos relacionados con narcotráfico, informó este domingo la Fiscalía. ""Los informes internacionales indican que Teddy Alberto Lizon Barias usaba la fachada de comerciante para moverse entre Guatemala y Colombia"", detalló la Fiscalía en un comunicado. Según ese organismo, el dominicano es considerado por las agencias estadounidenses como uno de los principales articuladores de una red transnacional  El hombre estaba radicado en Colombia desde hace siete años y vivía en el país ""con la fachada de comerciante"", con la que trató de pasar desapercibido.",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747813/decreto-sobre-invasiones-de-tierra-enfrenta-trabas-legales,Decreto sobre invasiones de tierra enfrenta trabas legales,"lunes, 14 de noviembre de 2022","El 11 de noviembre, el presidente Luis Abinader emitió el  , que dispone, entre otras acciones, la creación de una Unidad Especializada en la Policía Nacional, “para la prevención y persecución de las invasiones y ocupaciones irregulares de la propiedad privada y del Estado”. También instruyó al ministro de Interior y Policía y al director de la PN, “proceder, en el marco del debido proceso y de conformidad con la ley, de aquellos extranjeros que participen en ocupaciones ilegales de terrenos de propiedad privada o propiedad del Estado”. , que es la protección del derecho de propiedad y garantizar la seguridad jurídica, la ejecución de ese acto presidencial podría encontrar algunas dificultades y trabas constitucionales y legales. Las instrucciones dadas mediante un decreto lucen tener roces con las atribuciones que la Constitución y la ley otorgan al Ministerio Público, “el órgano constitucional del sistema de justicia responsable de la formulación e implementación de la política del Estado contra la criminalidad, dirige la investigación penal y ejerce la acción pública en representación del Estado”. (Art.169 de la constitución). Conforme a su ley orgánica, número 590-16, la Policía Nacional es un ente auxiliar del Ministerio Público y sus competencias legales vinculadas a la investigación y persecución penal están supeditadas a las directrices de esa ala del sistema judicial. Establece que la Policía Nacional   al Poder Judicial y a otras autoridades para el cumplimiento de la ley y el desempeño de sus funciones.  (artículo 5, numeral 6). Si bien esa legislación le confiere a la PN la misión de “velar por el respeto a la propiedad pública y privada”, también dispone que las funciones que le atribuye de “prevenir acciones delictivas, perseguirlas e investigarlas” deberá ejercerlas “bajo la dirección del Ministerio Público”. (Ley 590-16, artículo 5, numerales 3 y 5). Las funciones principales que su ley orgánica reconoce a la PN son proteger la vida, la integridad física y la seguridad de las personas; garantizar el libre ejercicio a los derechos y libertades, preservar el orden público, promover la convivencia ciudadana, y colaborar con la comunidad en la identificación y solución de los problemas de seguridad ciudadana, a fin de contribuir a la consecución de la paz social. En la instrucción dada en el decreto se enfatiza que las actuaciones Para ejecutar decisiones judiciales que ordenen desalojos de inmuebles, se requiere el uso de la fuerza pública, en virtud de la ley 396-19, que regula el otorgamiento de la Fuerza Pública. Y precisamente, es el Ministerio Púbico el órgano competente para concederla, en virtud de la anterior legislación y de su ley orgánica, la 133-11. La ley 133-11 señala, en el artículo 7, que la formulación e implementación de la política del Estado contra la criminalidad “está dirigida a  Puntualiza que para garantizar su eficacia y vinculación, las políticas preventivas y de control serán articuladas bajo la responsabilidad directa del Procurador General, en colaboración con los otros órganos e instituciones que corresponda. Y agrega que para garantizar la autonomía funcional que dispone la Constitución, las políticas de gestión y persecución serán adoptadas exclusivamente por el Consejo Superior del Ministerio Público (que preside la Procuradora).   Lo que se colige con el decreto 688-22, que dictó el presidente dentro de sus facultades constitucionales, es que parece tener el propósito de no interferir en las labores del Ministerio Público, al igual que con otras medidas que ha adoptado, entre ellas la designación de abogados para que representen al Estado en los casos de corrupción. Se nota un empeño del mandatario de garantizar al Ministerio Público la independencia del Poder Ejecutivo que prometió en la campaña política. Pero  el asunto se le ha complicado, al no producirse oportunamente la reforma constitucional que se requiere para dotar de independencia plena al Ministerio Público, de modo que su cabeza, es decir, el procurador, no sea nombrado por el Poder Ejecutivo,  y para quitarle  parte de sus funciones y  asignarlas  a otras entidades como ha propuesto el Poder Ejecutivo,  por ejemplo, al Ministerio de Justicia. Para mejor resultado y operabilidad, lo aconsejable es que  la Comisión que cree la Policía Nacional, trabaje en coordinación o bajo la sombrilla  del Ministerio Público, que es órgano constitucional para la persecución de los delitos penales,   y, sobre todo, que evite, desbordar sus competencias. Al margen de cualquier choque constitucional y legal, el decreto también tiene una parte positiva, que es la determinación del Ejecutivo de garantizar el derecho de propiedad, reconocido por el artículo 51 de la Carta Magna y la jurisprudencia del Tribunal Constitucional, que ha establecido que es imprescriptible. En las motivaciones del decreto, se destaca que es de alto interés para la presente administración la preservación de la seguridad nacional y el orden público, así como la protección del derecho de propiedad. Se observa que el espíritu del decreto es detener las ocupaciones ilegales de terrenos privados o del Estado, principalmente de parte de extranjeros, en lo cual hace mucho hincapie. Aunque en el país se han producido conflictos por las invasiones de tierras, en los últimos tiempos también ha habido denuncias de que extranjeros ilegales, especialmente de nacionalidad haitiana, están ocupando propiedades privadas, incluyendo centros educativos en construcción. Precisamente, en el decreto se pone de manifiesto el esfuerzo que ha realizado    el gobierno dominicano  por asegurar la efectiva tutela del derecho de propiedad, Establece ese derecho  resulta hoy en día particularmente relevante para fortalecer la seguridad jurídica, por lo que el Presidente considera que deben tomarse todas las medidas necesarias para impedir las ocupaciones irregulares o invasiones a la propiedad privada.  ",República Dominicana
https://listindiario.com/las-mundiales/2022/11/14/747800/democratas-ganan-el-senado-de-eeuu-y-los-republicanos-se-preguntan-en-que-fallaron,Demócratas ganan el Senado de EEUU y los republicanos se preguntan en qué fallaron,"lunes, 14 de noviembre de 2022","Mientras los demócratas de EE.UU. celebran la victoria   en las elecciones de término medio, el Partido Republicano busca a quién señalar por unos resultados que se alejan de la esperada “ola roja”.  El partido del presidente Joe Biden  , con 50 escaños después de la victoria de la legisladora Catherine Cortez Masto en el estado clave de Arizona.  ""Los estadounidenses   MAGA (Make America Great Again, el eslogan de campaña del expresidente Donald Trump)"", dijo el senador Chuck Schumer al final de la noche del sábado, poco después de conocerse los resultados.  El legislador adelantó además que   del Senado en la próxima sesión legislativa, que comienza en enero. El presidente Joe Biden, que está ahora mismo en Indonesia en la cumbre del G20, llamó en la noche del sábado a Scuhmer y Cortez para extenderles sus felicitaciones.  El resultado preliminar de estos comicios  , que se enfrentaba a un referéndum sobre su mandato en las elecciones de término medio.  A pesar de la celebración demócrata, el conteo de papeletas en todo el país continúa y todavía quedan por definir el control de la Cámara de Representantes y un escaño del Senado, que se decidirá en una segunda vuelta electoral el 6 de diciembre en Georgia.  La presidenta de la Cámara de Representantes, la demócrata Nancy Pelosi, no quiso hacer comentarios este domingo en el programa de la cadena ABC News This Week sobre cuál será su futuro político. "" "", aseguró la legisladora.  Pelosi, que representa al estado de California, respaldó una futura candidatura del presidente Biden en las presidenciales de 2024 y dijo que, si Trump se presenta, sería una ""mala noticia"". El republicano ""ha minado la integridad de nuestras elecciones"", subrayó la congresista.  Actualmente, las proyecciones de los medios estadounidenses señalan que los republicanos cuentan con 211 escaños de los 218 necesarios para tener la mayoría de la Cámara de Representantes, mientras que al Partido Demócrata le otorgan 204 escaños. Los republicanos, quienes  que les devolviera el control de ambas cámaras del Senado, buscan entender por qué no obtuvieron los resultados esperados.  Trump culpa a Mitch McConell, el presidente de la minoría republicana del Senado: ""Arruinó las elecciones de término medio y todos los odian"", escribió el exmandatario en la plataforma Truth Social. Sin embargo, miembros de su partido   en especial de cara a las presidenciales de 2024. El republicano ha insinuado en múltiples ocasiones que se presentará como candidato y hará esta semana un “anuncio especial” desde su residencia en Florida.  El senador republicano por el estado de Luisiana, Bill Cassidy, aseguró en la cadena NCB el domingo que los candidatos que se alinearon las políticas de Trump tuvieron malos resultados en las elecciones.  ""Aquellos que estuvieron alineados de cerca con el expresidente tuvieron un desempeño inferior” a los candidatos que “hablaron sobre el futuro"", señaló Cassidy.  Por su parte, el gobernador por el estado de New Hampshire, el republicano Chris Sununu, que fue reelegido en estos comicios, acotó que el resultado de las elecciones fue un ""rechazo al extremismo”. El político fue más allá y aseguró que el domingo en la cadena ABC que es una “idea terrible” que Trump se postule este año como candidato a las elecciones de 2024: ""Guárdelo para principios de 2023, es mi mensaje"", dijo el gobernador.",República Dominicana
https://listindiario.com/editorial/2022/11/14/747828/creen-que-somos-pendejos,Creen que somos pendejos,"domingo, 13 de noviembre de 2022","Dos comisionados de la ONU, el de los refugiados y el de los derechos humanos, parecen que ven al país como un Estado pendejo, al que le pueden dictar y tratar de imponer líneas de comportamiento aún cuando transgredan nuestra Constitución. Su intromisión en los asuntos internos es tan permanente y desembozada que hasta llegan a exigir o dar instrucciones a los gobiernos sobre lo que deben o no hacer frente a los refugiados y los derechos humanos. Tan persistente ha sido su acoso para que el país ignore su Constitución y sus leyes que sus comisionados ya sienten que pueden hablar y actuar como procónsules y etiquetarnos como un país racista y xenófobo. Muy bien hizo el presidente Abinader en pararle el coche al deslenguado comisionado de los derechos humanos que le estaba exigiendo detener las deportaciones de haitianos ilegales, pasando por alto que esta es una potestad soberana de la República Dominicana y de cualquier otro país. La reacción del presidente Abinader, a la que se ha sumado el expresidente Leonel Fernández, fue la de rechazar la imposición y anunciar la continuación de las repatriaciones, incrementándolas inclusive. El gobierno ha dado muchas muestras de que quiere enfrentar este problema de la migración ilegal, que lo percibe como una amenaza a la seguridad nacional. En esa línea ha sido más consistente que los anteriores, que en ocasiones se plegaron a estos mandatos de organismos internacionales temerosos de alguna represalia o estigmatización. Desde entonces, nos ven como pendejos que se subordinan a sus dictados y cada vez levantan más la voz y la arrogancia para darnos órdenes. Entre las distintas muestras que ha dado el presidente Abinader para enfrentar el problema en todas sus aristas está la orden de construir un muro fronterizo, el reforzamiento de tropas militares para custodiar la frontera, la deportación de miles de ilegales en las últimas semanas y ahora la creación de una unidad especial para prevenir y perseguir a los ilegales que invaden propiedades públicas y privadas. Lo único que está faltando es hacer sentir su poder para acabar con la mafia militar, política y empresarial que facilita la penetración ilegal de esos haitianos, su contratación laboral por encima de la proporción 80-20 y la usurpación de terrenos que luego se convierten en ghettos o asentamientos. Hace falta un gran barrido de los corruptos que están en las filas militares fronterizas, y denunciar públicamente la doble moral de políticos y empresarios que se aprovechan de la inmigración ilegal, sin importarles la seguridad nacional y el orden público y los ataques contra la soberanía. A estos también el presidente Abinader debe de demostrarles que no es un mandatario pusilánime ni títere de los organismos internacionales ni aliado de estos traidores a la Patria.",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747818/detectan-2-casos-de-malaria-importados-desde-africa,Detectan 2 casos de malaria importados desde África,"lunes, 14 de noviembre de 2022","República Dominicana se encuentra en un pico alto de propagación del dengue, con un incremento en un 240% de casos con relación al pasado año y las defunciones se han duplicado. Las lluvias favorecen la propagación del mosquito transmisor Aedes aegypti, por lo que el informe de la Dirección Nacional de Epidemiología, publicado el pasado fin de semana, correspondiente a la semana epidemiológica número 43 (SE 43), registra 8,340 casos acumulados y 43 fallecimientos, cuando el pasado año en igual período eran 2,436 casos y 21 defunciones. La SE 43 recoge desde el 23 de octubre hasta el sábado 29 del mismo mes, de manera que no están incluidos los que se pudieron generar a raíz del diluvio del pasado 4 de noviembre, cuando se inundó la capital dominicana, así como las lluvias registradas los días sucesivos. Por ello, los expertos recomiendan que las familias adopten medidas de prevención, y acudir a los especialistas cuando se presenten casos febriles, dolor de cabeza, en los huesos, detrás de los ojos y articulaciones, igual pérdida del apetito y decaimiento, entre otros. Los menores de 19 años representan el 66%de los casos de dengue y la capital es la demarcación más afectada, seguida de Azua, Bahoruco y Barahona. De la leptospirosis, que se transmite comúnmente por agua contaminada con orina de animales infectados, especialmente ratas, a la fecha hay un acumulado de 185 casos, de los que nueve fueron detectados en la SE 43; y 22 muertes. Las estadísticas son menores a las del pasado año, cuando eran 29 las muertes por esta causa. Con respecto a la malaria, durante la SE 43 se confirmaron siete casos; de los que cuatro correspondientes al foco detectado en San Juan de la Maguana, dos importados desde África y uno de Azua. “Hasta esta semana los casos suman 290, correspondiendo el 71% (205/290) de los casos, al foco activo de San Juan… El Ministerio de Salud Pública mantiene la búsqueda activa comunitaria de febriles, tratamiento e investigación de los casos identificados”, especifica el informe.   La enfermedad meningocócica presenta un acumulado de cinco casos en este año, incluidas dos defunciones. En la SE 43 no se notificaron nuevos casos de esta enfermedad prevenible por vacuna, y tampoco tétanos, que tiene un acumulado de 27 casos probables, incluyendo 10 defunciones.",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747861/el-rio-ozama-amenazado-por-desechos-solidos,El río Ozama amenazado por desechos sólidos,"lunes, 14 de noviembre de 2022","Desechos sólidos manchan el verde de la ribera del río Ozama en Sabana Perdida, mientras moradores aseguran desconocer quiénes son los autores de ese hecho que ha llenado de basura varios metros de la orilla de uno de los torrentes más importantes del país.  En el sector Colinas del Ozama, en Santo Domingo Norte, se observa un terreno que ha sido rellenado con desechos sólidos por “desconocidos” para algunos vecinos, que al ser abordados por periodistas de LISTÍN DIARIO dicen “no haber visto nada, ni a nadie”.  La vulnerabilidad de este río que por años se ha visto afectado por los altos niveles de contaminación por causa de la cantidad de familias que viven en sus orillas, sumado a los desperdicios industriales, los barcos que se han hundido y la poca preservación, tiene un nuevo depredador: Los camiones contenedores de desechos y materiales, que al no “encontrar” en dónde depositar esos residuos, ven propicia la orilla del afluente para hacerlo.  Reporteros de este diario pudieron observar como un alcantarillado de aguas residuales va directamente al río Ozama.  El pasado mes de marzo, el Ministerio de Medio Ambiente y Recursos Naturales anunció, a través de un convenio de cooperación con la empresa Inversiones Factor Rucein, S.R.L., la limpieza del río Ozama con las labores de reflote, corte, levantamiento, reciclaje y traslado de las embarcaciones hundidas en este afluente. Esto en cumplimiento del rescate de los ríos Ozama e Isabela. Miguel Ceara Hatton, ministro de Medio Ambiente, indicó recientemente que el rescate y protección de los ríos Ozama e Isabela es una prioridad para este Gobierno, pero sin que se vislumbren acciones concretas para su protección. En varias ocasiones el Interceptor 004 ha realizado labores de limpieza en el Ozama, llegando a recolectar hasta 9.4 toneladas de desechos.  Esto se ha hecho por un acuerdo entre el Ministerio de la Presidencia, en su rol de coordinador de la Comisión Presidencial Ozama- Isabela, The Ocean Cleanup y el Programa de las Naciones Unidas  (PNUD).",República Dominicana
https://listindiario.com/la-republica/2022/11/13/747847/republica-dominicana-manifiesta-su-energico-repudio-y-solidaridad-tras-atentado-en-estambul,"República Dominicana manifiesta su ""enérgico repudio"" y solidaridad tras atentado en Estambul","domingo, 13 de noviembre de 2022","El presidente Luis Abinader manifestó su ""enérgico repudio"" y el de su Gobierno por el atentado de este domingo en Estambul.  escribió Abinader en su cuenta de la red social Twitter.  y hay más de ochenta heridos a causa de la explosión registrada hoy en la céntrica y turística calle Istiklal de Estambul. El vicepresidente turco, Fuat Oktay, indicó que el Gobierno está evaluando que se trató de ""un ataque terrorista cometido por una mujer que hizo detonar una bomba"". Poco antes, el presidente de Turquía, Recep Tayyip Erdogan, ya había dicho que el incidente era con gran probabilidad un atentado.    ",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747859/montero-y-delgado-lideran-triunfo-frente-a-venezuela,Montero y Delgado lideran triunfo frente a Venezuela,"lunes, 14 de noviembre de 2022","Jean Montero aportó la ofensiva, Ángel Delgado el juego fuerte debajo de los tableros y República Dominicana rebotó de una desventaja de nueve puntos al iniciar el último cuarto para vencer 72-68 a Venezuela y cerrar una perfecta quinta ventana de clasificación de América para la Copa Mundial de baloncesto del año próximo en Japón, Filipinas e Indonesia. El triunfo es el segundo seguido luego del regreso del entrenador argentino Néstor -Ché- García. El pasado jueves se habían impuesto con marcador de 80-69 a Argentina. Ahora los criollos tienen foja de 7-3 y empatan con los venezolanos en el segundo lugar del Grupo E. El proceso se cerrará en el mes de febrero cuando viaje a Panamá y Argentina. Montero salió desde la banca para liderar la ofensiva con 22 puntos, incluyendo un lance libre, un triple y un canasto de dos puntos que pusó a Dominicana delante 68-66 con 1:08 minutos por jugar, ventaja que no perdió. Luego de entrar al último cuarto detrás en el marcador por 56-47, los dominicanos intensificaron su defensa, cerraron los espacios y defendieron bien el pick and roll de los venezolanos que les causó daño en los primeros tres cuartos. En total, Montero encestó siete de 13 lances de campo, se fue de 7-3 en triples y de 7-5 desde la línea de personal. Andrés Feliz aportó 14 puntos, 11 de ellos en la primera mitad, que dominó Venezuela 37-35. Atrapó además seis rebotes. Delgado marcó ocho puntos, pero atrapó 10 rebotes y estuvo “fajado” con los hombres altos de Venezuela que son grandes cultores del juego físico cerca del aro y que en varias ocasiones se vieron encarados por el dominicano. Gelvis Solano colaboró son siete tantos, mientras que Gerardo Suero y Juan Guerrero aportaron seis cada uno. Michael Carrera, el intenso y necio delantero venezolano, lideró a su equipo con 15 puntos, Néstor Colmenares aportó 10 con siete rebotes, mientras que Gregory Vargas y Jhornan Zamora añadieron nueve unidades cada uno. David Cubillán encestó ocho. Al igual que frente a Argentina, la defensa dominicano apenas permitió cuatro lances de tres puntos (en 20 intentos de Venezuela) y dominaron la batalla rebotera 40-33. En la primera mitad, los visitantes fueron liderados por los siete tantos de Carrera, seis de Colmenares e igual cantidad para Ruiz. También dominaron en los puntos en la zona restringida 26-10. Anotaron los primeros tres canastos del tercer cuarto aprovechando los fallos defensivos de Dominicana y una pobre labor en el lado ofensivo para ponerse delante 43-35, ventaja que luego extendieron hasta 51-39 con un triple de Zamora restando 4:26. Por segundo partido seguido, Dominicana no pudo contar con los servicios de su capitán Víctor Liz, resentido por una lesión en uno de sus hombros. Una vez más, el entrenador García contó con un quinteto titular compuesto por Rigoberto Mendoza, Andrés Féliz, Eloy Vargas, Ángel Delgado y Luis Montero.  ",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747943/jean-montero-la-gran-figura-dominicana-en-la-copa-mundial-de-baloncesto-2023,Jean Montero: la gran figura dominicana en la Copa Mundial de Baloncesto 2023,"lunes, 14 de noviembre de 2022","El basquetbolista Jean Montero llevó el pasado domingo a la  , luego de remontar y  , en el Palacio de los Deportes de Santo Domingo. Con la victoria,   con cuatro partidos ganados y dos perdidos. Montero a pesar de salir desde el banquillo,  , siendo el  . Asimismo, el jugador de 19 años  , logrando de esta manera que su equipo se colocara en  .   Tras ser la estrella del partido, Montero   que realiza la competición internacional.   , por encima de Mathna Almarwani. , expresó el joven en su cuenta de Twitter. Montero consiguió luego de ingresar al partido:  ,  ,  ,  s y  .  visitará para la segunda ronda a la  el próximo 24 de febrero del 2023. De igual forma, viajará tres días después para enfrentarse contra la    .",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747946/repartidores-de-pedidos-ya-convocan-paro-y-exigen-ayuda-para-familia-de-luisinky-mojica,Repartidores de Pedidos Ya convocan paro y exigen ayuda para familia de Luisinky Mojica,"lunes, 14 de noviembre de 2022","Este lunes un grupo de delivery se reunió en la oficina principal de plataforma de envíos Pedidos Ya, exigiendo responder por la muerte de   quien fue hallado sin vida el pasado lunes en las aguas del río Isabela. El grupo se apostó frente a la sede central de Pedidos Ya, ubicada en la avenida Gustavo Mejía Ricart #81, Santo Domingo, donde informaron que  . Los repartidores convocaron al paro general de sus funciones para el próximo martes y miércoles a las 9:00 de la mañana en el parque temático del Distrito Nacional, mejor conocido como “Zooberto”. “  y nos resuelvan a nosotros”, uno de los protestantes. Los manifestantes indicaron que   opción de dos pausas a la semana por cualquier inconveniente con el motor, asignación de un seguro descontado de sus prestaciones laborales y flexibilidad en la calificación general. El conglomerado realizó un recorrido por las calles del centro de la ciudad “tocando bocinas” así como también, mostrando pancartas informando sobre el paro y sus requerimientos.  ",República Dominicana
https://listindiario.com/entretenimiento/2022/11/14/747926/john-aniston-famoso-actor-de-telenovelas-y-padre-de-jennifer-aniston-muere-a-los-89-anos,"John Aniston, famoso actor de telenovelas y padre de Jennifer Aniston, muere a los 89 años","lunes, 14 de noviembre de 2022","John Aniston, la estrella ganadora del Emmy por la telenovela “Days of Our Lives” y  , murió a los 89 años. La hija del actor publicó un homenaje a él el lunes por la mañana en Instagram, anunciando que había muerto el viernes, Día de los Veteranos. John Aniston sirvió en la Marina de los Estados Unidos. “Dulce papá…? John Anthony Aniston”, escribió Jennifer Aniston. “  Estoy tan agradecida de que hayas subido a los cielos en paz y sin dolor. ¡Y el 11/11 nada menos! Siempre tuviste el momento perfecto. Ese número tendrá para siempre un significado aún mayor para mí ahora”. John Aniston nació como Yannis Anastassakis en Creta, Grecia, y emigró con su familia a Pensilvania cuando era niño. Su papel más conocido fue el de Victor Kiriakis en ""Days of Our Lives"", pero sus créditos también incluyeron ",República Dominicana
https://listindiario.com/la-republica/2022/11/14/747910/hombre-mata-a-adolescente-de-17-anos-con-ocho-meses-de-embarazo,Hombre mata a adolescente de 17 años con ocho meses de embarazo,"lunes, 14 de noviembre de 2022","Una adolescente de 17 años fue asesinada por su pareja sentimental de un   Angelica María Ramírez Hernández, nombre de la occisa tenía ocho meses de embarazo. De acuerdo a informes, el hecho ocurrió el pasado sábado. Lugareños narran que la adolescente fue llevada por su pareja al Hospital Moscoso Puello, pero al enterarse que la  huyó. Mientras, la bebé de Hernández nació con vida, pero murió horas después. Según relatan los vecinos, el hecho se produjo luego de una supuesta discusión entre la pareja a lo que la víctima salió corriendo y su homicida le disparó en la espalda. Estos dicen que se percataron de la situación al escuchar los gritos. Hasta el momento se desconoce el nombre y  .",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747925/cuba-convoca-por-primera-vez-a-dos-grandes-ligas-activos-del-beisbol-de-eeuu,Cuba convoca por primera vez a dos grandes ligas activos del béisbol de EEUU,"lunes, 14 de noviembre de 2022","Dos beisbolistas cubanos activos en las Grandes Ligas de EEUU fueron convocados para integrar la selección de la isla en el V Clásico Mundial, lo que los convertiría en los primeros en competir con el team Cuba en una lid internacional, anunció este lunes la Federación Cubana. ""Nos complace anunciar que Andy Ibáñez (Ranger de Texas), Yoan López (Mets de Nueva York) formarán parte de la preselección de Cuba para el V Clásico Mundial de béisbol"", dijo la Federación Cubana en su cuenta de Twitter. También confirmó el llamado de Elián Leyva, quien juega actualmente por su cuenta con los Naranjeros de Hermosillo en la Liga Profesional Mexicana. ""Como anunciamos hace algunas semanas, seguimos trabajando en la conformación del grupo de atletas con vistas al V Clásico Mundial de Béisbol, en que contaremos con estrellas de nuestra Liga Élite y otras que militan en circuitos internacionales"", añadió la Federación en otro tuit. Es la primera vez que Cuba convoca para la selección a beisbolistas activos residentes en Estados Unidos.",República Dominicana
https://listindiario.com/el-deporte/2022/11/14/747936/el-manchester-united-respondera-a-acusaciones-de-cristiano-ronaldo-despues-que-todo-se-haya-esclarecido,"El Manchester United responderá a acusaciones de Cristiano Ronaldo después que todo se haya ""esclarecido""","lunes, 14 de noviembre de 2022","El Manchester United está ""considerando"" su respuesta a las duras acusaciones de su jugador Cristiano Ronaldo y la dará a conocer ""después de que   aunque por ahora apuesta por centrarse en la ""unidad"". ""El club considerará su respuesta después de que todos los hechos hayan sido establecidos"", señaló el United en un breve comunicado. El club del norte de Inglaterra, tras la victoria del domingo ante el Fulham a domicilio por 1-2 gracias a un gol en el último minuto, asegura que está centrado ahora en ""preparar la segunda parte de la temporada y continuar el impulso, la fe y la unidad que se está creando entre jugadores, entrenador, equipo técnico y aficionados"". El delantero portugués aseguró en una entrevista con 'The Sun' que  , que es ""la oveja negra"" del club y que no tiene ningún respeto por el entrenador, Erik Ten Hag. El astro luso, que se ha perdido , habló de sus últimas semanas en el equipo, marcadas por la inestabilidad. ""Me siento traicionado, no solo por el entrenador, sino por varias personas en el club, en la directiva. He sentido que hay gente que no quiere que esté, no solo este año, también el anterior"", dijo Cristiano, quien atacó duramente a Erik Ten Hag,  antes de tiempo del encuentro contra el Tottenham y negarse a saltar al terreno de juego. ""No le respeto,  Si no me respetas, yo no voy a respetarte"", afirmó el portugués.  Cristiano, que perdió en la primavera pasada a uno de sus hijos recién nacido, explicó que sintió ""falta de empatía"" por parte del club y que no participó en la pretemporada del equipo porque su hija de tres meses estaba hospitalizada.  ""Mi familia es todo para mí. Incluso más ahora después de lo que hemos pasado este año"", admitió.   ",República Dominicana
